time,row,col,demand
559, 7, 5, 0
202, 0, 5, 5
428, 0, 1, 12
42, 7, 1, 0
571, 6, 3, 32
28, 4, 2, 0
632, 1, 7, 0
619, 2, 7, 75
320, 1, 6, 0
79, 3, 5, 0
226, 2, 3, 8
523, 3, 1, 38
164, 5, 7, 256
69, 0, 7, 472
179, 6, 1, 0
729, 1, 4, 236
30, 2, 7, 3
224, 2, 7, 0
121, 2, 1, 0
113, 6, 5, 4
27, 3, 1, 0
292, 3, 5, 98
538, 2, 4, 0
97, 4, 4, 23
10, 0, 6, 196
284, 0, 1, 5
89, 2, 2, 28
1, 5, 1, 0
269, 7, 4, 0
359, 4, 7, 71
217, 4, 6, 37
93, 0, 2, 10
686, 3, 1, 0
729, 1, 6, 340
355, 3, 0, 6
488, 2, 5, 0
681, 5, 1, 0
291, 3, 5, 0
650, 5, 3, 0
235, 0, 5, 16
53, 2, 5, 6
611, 2, 0, 0
593, 3, 0, 0
661, 2, 6, 447
598, 3, 6, 247
284, 2, 2, 32
128, 7, 7, 0
676, 3, 5, 173
4, 5, 6, 0
9, 4, 3, 44
517, 3, 4, 237
405, 6, 6, 7
521, 4, 5, 152
154, 1, 2, 151
304, 0, 3, 157
107, 3, 5, 23
470, 2, 5, 125
351, 6, 3, 0
429, 5, 0, 0
501, 6, 4, 45
283, 1, 6, 47
336, 0, 1, 6
647, 1, 7, 97
36, 2, 2, 37
585, 7, 6, 0
552, 1, 5, 445
699, 6, 6, 147
390, 3, 2, 18
605, 7, 7, 0
24, 0, 6, 25
523, 7, 7, 9
670, 1, 6, 510
292, 4, 0, 0
432, 0, 5, 91
154, 5, 2, 0
611, 1, 0, 11
484, 1, 5, 28
11, 0, 4, 188
234, 7, 5, 5
127, 4, 4, 13
424, 5, 7, 63
669, 7, 4, 0
521, 2, 5, 176
523, 4, 3, 53
680, 0, 3, 21
484, 4, 1, 8
235, 2, 1, 0
127, 4, 1, 0
602, 4, 6, 167
424, 1, 2, 113
531, 5, 2, 25
281, 4, 6, 23
250, 3, 5, 9
544, 7, 0, 0
271, 2, 4, 0
565, 5, 1, 16
423, 1, 2, 106
491, 2, 3, 0
173, 6, 4, 0
14, 1, 3, 109
95, 0, 1, 10
393, 4, 2, 0
327, 2, 0, 0
164, 7, 4, 4
446, 6, 2, 8
598, 2, 2, 88
211, 5, 6, 154
687, 5, 3, 0
463, 5, 3, 0
208, 7, 4, 16
336, 2, 1, 0
23, 0, 1, 5
515, 4, 5, 0
261, 6, 0, 0
615, 3, 2, 28
222, 7, 4, 0
647, 4, 5, 164
61, 3, 4, 64
245, 5, 6, 5
183, 7, 5, 15
485, 3, 4, 36
538, 6, 1, 0
538, 4, 2, 0
268, 4, 4, 29
718, 3, 1, 22
719, 5, 7, 169
18, 3, 4, 77
192, 6, 0, 0
721, 7, 0, 0
267, 0, 6, 18
469, 2, 3, 151
426, 2, 3, 55
587, 6, 0, 0
68, 0, 4, 235
686, 4, 4, 0
547, 4, 5, 71
103, 4, 1, 0
636, 7, 5, 0
156, 6, 2, 0
405, 3, 1, 11
201, 1, 4, 0
339, 0, 7, 75
357, 0, 7, 156
432, 6, 4, 33
318, 5, 4, 16
54, 1, 6, 0
100, 2, 6, 6
14, 3, 2, 24
510, 2, 2, 9
442, 4, 6, 13
340, 1, 6, 44
443, 3, 4, 0
542, 0, 6, 104
520, 1, 3, 143
82, 7, 6, 12
188, 4, 3, 15
454, 5, 4, 20
246, 2, 3, 0
343, 6, 6, 0
373, 1, 3, 210
462, 1, 7, 21
251, 0, 1, 0
493, 5, 7, 8
87, 4, 1, 10
176, 7, 0, 0
37, 0, 7, 238
663, 7, 3, 12
122, 0, 2, 21
622, 1, 1, 0
7, 4, 5, 3
188, 6, 1, 0
26, 2, 0, 0
226, 3, 0, 0
588, 7, 1, 0
463, 0, 2, 0
215, 0, 1, 16
579, 0, 5, 132
262, 2, 6, 89
724, 0, 3, 272
12, 7, 2, 0
275, 3, 6, 18
113, 6, 1, 0
432, 2, 5, 119
345, 6, 2, 0
301, 7, 6, 92
716, 7, 2, 13
489, 0, 5, 0
152, 1, 5, 55
479, 3, 7, 34
242, 5, 2, 14
228, 7, 5, 21
688, 7, 1, 0
146, 1, 0, 0
175, 6, 6, 0
716, 4, 7, 78
33, 5, 0, 0
288, 5, 5, 34
351, 4, 0, 0
134, 1, 6, 122
721, 0, 3, 222
166, 4, 1, 14
709, 2, 7, 22
293, 4, 3, 230
187, 1, 7, 46
207, 2, 4, 61
164, 2, 5, 599
71, 5, 1, 0
261, 3, 4, 62
617, 4, 0, 0
8, 0, 2, 14
707, 1, 0, 0
630, 3, 4, 19
410, 5, 1, 0
232, 6, 7, 34
31, 0, 2, 0
726, 7, 6, 23
224, 3, 5, 5
369, 4, 2, 0
50, 0, 3, 6
690, 1, 7, 0
56, 2, 7, 66
459, 6, 6, 48
106, 5, 7, 10
135, 0, 7, 146
134, 1, 0, 0
488, 5, 2, 0
258, 7, 2, 0
508, 6, 2, 0
129, 4, 5, 202
79, 2, 2, 10
29, 2, 2, 3
670, 7, 3, 0
424, 6, 5, 31
169, 7, 7, 0
556, 1, 3, 94
308, 3, 5, 89
417, 0, 4, 0
360, 1, 4, 57
527, 3, 7, 123
666, 2, 6, 682
113, 1, 4, 29
185, 4, 1, 7
91, 2, 4, 53
379, 6, 2, 11
255, 2, 0, 0
571, 3, 3, 94
377, 1, 0, 0
224, 7, 6, 0
163, 5, 2, 11
457, 1, 2, 27
437, 6, 2, 13
594, 0, 2, 115
394, 3, 3, 7
76, 7, 4, 0
689, 3, 6, 0
4, 3, 5, 0
469, 6, 4, 0
486, 2, 1, 0
398, 4, 2, 0
204, 2, 6, 28
115, 6, 0, 0
245, 3, 7, 0
332, 7, 4, 0
656, 6, 6, 0
66, 4, 1, 45
374, 3, 1, 0
241, 3, 6, 31
562, 0, 0, 0
238, 5, 5, 42
713, 1, 3, 13
523, 3, 6, 219
709, 6, 0, 0
624, 4, 2, 19
234, 2, 4, 26
612, 0, 7, 11
668, 6, 6, 51
359, 4, 1, 27
559, 5, 5, 26
206, 2, 6, 76
131, 2, 6, 285
572, 4, 0, 0
479, 4, 7, 56
163, 2, 7, 343
558, 0, 0, 0
79, 5, 7, 0
167, 2, 5, 490
699, 5, 2, 43
496, 2, 7, 153
69, 2, 7, 169
104, 6, 1, 0
717, 3, 5, 324
1, 4, 1, 0
137, 4, 2, 0
28, 3, 2, 0
449, 0, 6, 58
619, 6, 5, 103
514, 5, 0, 0
520, 6, 0, 0
478, 2, 1, 0
158, 0, 6, 304
384, 7, 6, 41
373, 5, 5, 85
546, 0, 0, 0
253, 5, 3, 9
171, 0, 4, 0
310, 5, 7, 15
469, 5, 0, 0
35, 0, 2, 77
206, 5, 4, 8
156, 4, 7, 110
661, 2, 4, 368
200, 3, 2, 0
611, 7, 1, 0
526, 3, 6, 875
377, 7, 4, 0
337, 3, 1, 0
665, 3, 6, 172
499, 1, 1, 22
446, 2, 4, 13
535, 4, 3, 40
146, 0, 4, 4
434, 2, 6, 124
399, 5, 2, 0
17, 6, 1, 0
677, 4, 4, 86
7, 2, 7, 0
322, 3, 7, 6
56, 7, 5, 0
494, 2, 7, 86
567, 5, 3, 16
289, 0, 6, 25
115, 2, 3, 66
706, 1, 7, 156
182, 3, 0, 0
511, 1, 1, 0
672, 7, 5, 12
703, 4, 3, 203
663, 1, 5, 184
485, 0, 6, 64
728, 6, 6, 200
307, 4, 4, 43
459, 3, 1, 13
97, 4, 2, 0
272, 2, 2, 5
492, 3, 1, 8
327, 0, 5, 109
88, 4, 7, 300
27, 7, 7, 0
327, 7, 4, 0
0, 5, 2, 0
405, 4, 4, 60
311, 2, 2, 43
337, 6, 7, 21
574, 4, 2, 0
363, 5, 6, 50
624, 6, 4, 67
635, 3, 1, 0
384, 1, 2, 112
657, 2, 5, 0
594, 0, 5, 149
691, 1, 3, 12
525, 5, 3, 9
550, 3, 7, 65
218, 4, 6, 16
284, 4, 5, 61
274, 3, 0, 0
56, 4, 5, 54
426, 3, 5, 156
337, 5, 5, 75
372, 6, 4, 0
293, 1, 2, 9
207, 0, 6, 88
365, 7, 5, 7
493, 1, 0, 0
182, 5, 6, 7
383, 5, 1, 7
334, 5, 4, 0
290, 6, 6, 0
664, 7, 2, 0
436, 1, 3, 91
194, 0, 2, 12
585, 3, 7, 0
377, 5, 1, 0
548, 0, 0, 65
714, 2, 2, 91
101, 4, 2, 0
514, 0, 3, 0
153, 0, 4, 73
486, 3, 2, 0
674, 6, 2, 12
177, 7, 1, 0
443, 1, 0, 0
406, 5, 4, 78
164, 4, 0, 0
283, 5, 7, 18
71, 4, 4, 30
538, 5, 2, 0
687, 7, 4, 0
196, 7, 4, 5
665, 0, 7, 141
413, 7, 3, 0
494, 1, 1, 0
186, 2, 5, 12
232, 1, 6, 5
638, 4, 7, 49
387, 2, 6, 149
92, 5, 5, 114
205, 2, 5, 61
225, 1, 3, 0
121, 6, 5, 4
552, 5, 7, 110
384, 3, 0, 0
619, 3, 2, 0
369, 2, 0, 0
588, 4, 4, 34
152, 1, 4, 30
608, 1, 6, 11
696, 3, 1, 69
392, 5, 6, 0
550, 4, 6, 789
48, 5, 4, 15
481, 7, 2, 0
41, 6, 7, 0
0, 5, 7, 3
267, 2, 2, 23
568, 7, 0, 0
55, 0, 4, 0
131, 1, 0, 0
230, 7, 1, 0
664, 7, 0, 0
353, 5, 2, 0
343, 0, 1, 0
563, 6, 4, 0
104, 5, 6, 0
13, 1, 3, 118
479, 3, 4, 111
435, 6, 5, 45
290, 5, 5, 0
349, 7, 2, 0
246, 0, 0, 0
182, 3, 6, 19
506, 5, 0, 0
583, 5, 0, 0
204, 3, 5, 48
663, 5, 1, 0
278, 5, 3, 9
464, 5, 2, 0
475, 6, 2, 0
424, 6, 4, 7
508, 4, 6, 38
223, 3, 1, 0
137, 6, 4, 7
192, 4, 0, 0
615, 1, 6, 46
35, 4, 2, 9
280, 2, 0, 0
314, 5, 2, 20
709, 5, 6, 0
374, 1, 0, 0
237, 1, 2, 34
129, 1, 1, 42
648, 6, 3, 0
618, 7, 5, 11
602, 3, 6, 139
408, 3, 2, 113
155, 5, 5, 252
428, 4, 6, 274
125, 0, 5, 0
146, 7, 2, 0
430, 0, 7, 118
286, 2, 0, 0
322, 6, 0, 0
165, 1, 2, 556
694, 3, 7, 86
225, 1, 6, 16
86, 4, 6, 739
390, 7, 3, 0
729, 7, 4, 118
686, 3, 4, 0
484, 0, 5, 72
432, 6, 7, 40
481, 7, 4, 0
212, 1, 1, 5
689, 2, 1, 0
176, 6, 1, 0
194, 5, 7, 20
425, 6, 7, 137
400, 1, 2, 96
408, 3, 7, 195
308, 5, 5, 55
308, 6, 3, 0
19, 4, 5, 292
444, 4, 0, 0
70, 0, 1, 9
284, 2, 1, 5
476, 7, 6, 8
8, 6, 6, 0
575, 1, 4, 152
351, 0, 7, 156
591, 7, 0, 0
358, 5, 4, 27
322, 0, 7, 0
214, 5, 2, 0
450, 5, 2, 0
505, 5, 7, 76
716, 4, 4, 78
175, 6, 3, 0
198, 5, 0, 0
65, 2, 3, 145
690, 3, 1, 0
141, 0, 2, 42
200, 6, 4, 0
396, 3, 1, 0
324, 2, 5, 36
80, 5, 4, 12
604, 5, 5, 82
464, 3, 4, 0
303, 6, 5, 64
669, 4, 7, 71
496, 6, 0, 0
379, 0, 6, 177
124, 4, 2, 0
318, 4, 3, 103
106, 6, 4, 0
442, 0, 2, 8
156, 0, 7, 114
641, 6, 4, 19
721, 7, 2, 0
405, 2, 1, 41
198, 1, 0, 0
324, 4, 6, 0
22, 6, 6, 5
363, 7, 2, 0
531, 3, 7, 65
181, 2, 4, 4
715, 5, 4, 69
65, 4, 1, 51
373, 0, 0, 22
625, 2, 4, 97
698, 2, 6, 596
311, 1, 4, 68
185, 0, 3, 34
556, 7, 6, 0
117, 2, 4, 20
400, 2, 3, 71
389, 2, 3, 78
518, 0, 6, 99
692, 1, 7, 0
109, 6, 4, 10
71, 2, 1, 0
259, 6, 2, 0
139, 1, 2, 35
646, 4, 3, 146
281, 2, 4, 14
322, 3, 0, 0
85, 1, 4, 180
375, 2, 7, 135
319, 5, 7, 0
629, 0, 7, 86
431, 2, 0, 0
199, 7, 5, 0
4, 6, 0, 0
492, 6, 1, 0
607, 7, 0, 0
523, 0, 7, 181
681, 6, 2, 0
148, 7, 7, 0
486, 0, 1, 0
390, 7, 0, 0
659, 5, 2, 0
326, 7, 4, 0
352, 7, 6, 0
6, 7, 4, 0
721, 6, 2, 0
150, 3, 7, 4
600, 7, 7, 64
369, 3, 3, 0
292, 4, 2, 0
368, 1, 2, 0
580, 1, 7, 88
580, 4, 0, 0
104, 6, 4, 4
578, 3, 2, 44
404, 2, 7, 23
463, 0, 1, 0
535, 6, 4, 9
85, 2, 4, 114
24, 5, 6, 6
13, 3, 3, 90
727, 1, 3, 1216
82, 5, 0, 0
344, 4, 5, 0
684, 4, 1, 0
538, 7, 7, 0
85, 4, 3, 28
667, 6, 4, 0
270, 4, 6, 5
412, 2, 0, 0
631, 2, 4, 37
499, 5, 5, 36
388, 6, 3, 0
187, 5, 3, 0
574, 1, 3, 177
195, 5, 0, 0
473, 5, 5, 61
651, 2, 2, 39
466, 4, 7, 8
283, 3, 5, 61
728, 1, 3, 781
205, 3, 6, 36
366, 5, 3, 7
212, 2, 4, 209
201, 5, 3, 0
276, 0, 1, 0
700, 3, 4, 303
45, 1, 5, 290
590, 2, 6, 193
717, 4, 3, 43
305, 3, 3, 55
688, 1, 6, 66
276, 3, 1, 0
174, 7, 7, 0
88, 4, 3, 16
373, 3, 6, 74
70, 0, 5, 132
391, 6, 4, 0
638, 2, 5, 60
397, 0, 2, 78
334, 5, 6, 170
717, 7, 4, 22
332, 3, 7, 6
466, 3, 0, 0
18, 0, 2, 68
396, 7, 7, 0
551, 6, 4, 25
427, 6, 5, 24
184, 0, 5, 24
173, 5, 6, 0
563, 6, 7, 0
487, 7, 0, 0
693, 3, 0, 0
704, 3, 2, 13
335, 0, 1, 36
652, 4, 3, 133
295, 3, 6, 15
106, 3, 1, 0
283, 0, 0, 0
241, 7, 4, 27
255, 3, 6, 36
678, 7, 0, 0
704, 2, 5, 212
102, 1, 4, 0
536, 3, 4, 0
89, 3, 0, 0
647, 0, 2, 157
583, 3, 7, 10
412, 3, 1, 0
305, 0, 0, 6
604, 6, 4, 0
272, 2, 0, 0
481, 4, 1, 8
68, 0, 5, 1035
335, 1, 4, 71
514, 0, 5, 0
457, 5, 4, 48
426, 3, 6, 212
13, 1, 2, 24
303, 4, 3, 162
41, 0, 0, 32
474, 7, 6, 27
578, 5, 4, 44
699, 5, 4, 69
397, 0, 4, 48
509, 6, 3, 15
235, 6, 7, 16
339, 7, 1, 0
343, 7, 3, 0
273, 2, 4, 0
449, 7, 1, 0
473, 4, 2, 0
617, 6, 3, 11
100, 5, 6, 0
728, 4, 1, 132
334, 7, 3, 0
428, 5, 2, 0
611, 1, 3, 0
381, 0, 5, 244
402, 0, 2, 160
128, 4, 6, 24
261, 5, 6, 17
590, 5, 1, 0
592, 1, 4, 105
234, 5, 0, 0
697, 4, 3, 99
362, 1, 6, 227
63, 1, 7, 171
565, 7, 7, 26
88, 5, 1, 0
728, 2, 4, 1048
562, 6, 5, 10
146, 5, 5, 18
471, 0, 7, 138
716, 1, 3, 225
197, 5, 0, 0
70, 1, 2, 90
80, 1, 6, 6
372, 1, 3, 114
557, 0, 1, 0
31, 3, 1, 6
281, 3, 0, 0
109, 4, 1, 13
630, 3, 7, 30
661, 2, 5, 255
395, 4, 6, 7
672, 6, 1, 0
599, 6, 5, 17
594, 7, 4, 0
399, 3, 7, 202
398, 7, 5, 0
10, 1, 6, 101
674, 4, 7, 41
278, 6, 5, 88
20, 2, 7, 306
337, 1, 3, 81
453, 4, 3, 33
83, 2, 1, 4
13, 0, 1, 0
280, 2, 2, 18
390, 5, 2, 0
710, 3, 6, 13
213, 5, 5, 85
406, 0, 7, 507
142, 6, 1, 0
664, 1, 1, 0
279, 7, 2, 0
429, 7, 6, 7
668, 2, 0, 0
693, 5, 4, 33
634, 3, 6, 0
316, 1, 6, 36
437, 6, 3, 0
267, 1, 3, 38
252, 4, 7, 5
454, 4, 0, 13
296, 3, 0, 0
347, 3, 5, 17
224, 0, 1, 0
46, 4, 5, 54
410, 4, 1, 0
58, 1, 7, 451
169, 4, 6, 7
219, 6, 2, 0
452, 1, 4, 53
406, 1, 3, 156
568, 0, 5, 142
375, 3, 6, 107
144, 6, 0, 0
377, 1, 5, 124
719, 3, 1, 35
14, 6, 3, 147
386, 5, 2, 0
3, 6, 2, 0
373, 1, 6, 35
142, 7, 3, 0
589, 6, 2, 0
119, 2, 4, 10
722, 0, 0, 0
649, 2, 6, 204
392, 2, 6, 0
9, 3, 1, 33
363, 6, 3, 0
311, 3, 4, 92
296, 1, 2, 0
660, 2, 4, 71
670, 6, 6, 204
112, 1, 2, 17
725, 7, 0, 0
497, 4, 3, 14
679, 3, 4, 0
565, 6, 6, 10
546, 3, 6, 190
67, 4, 2, 0
268, 4, 5, 14
158, 0, 0, 0
468, 7, 7, 8
418, 0, 3, 0
588, 4, 2, 0
696, 0, 7, 380
282, 1, 2, 61
222, 7, 2, 0
536, 6, 4, 0
68, 4, 3, 169
194, 4, 3, 36
34, 3, 5, 269
142, 3, 6, 327
529, 0, 4, 184
626, 5, 1, 0
434, 6, 0, 0
11, 6, 3, 3
729, 3, 6, 1144
540, 7, 2, 0
623, 5, 5, 249
581, 2, 7, 98
180, 6, 3, 0
458, 0, 3, 90
292, 6, 1, 0
106, 4, 7, 17
546, 2, 7, 120
535, 2, 5, 0
215, 6, 3, 5
494, 7, 3, 8
418, 3, 2, 0
280, 1, 6, 29
403, 4, 5, 89
60, 3, 3, 117
565, 3, 3, 100
691, 2, 6, 0
330, 6, 0, 0
629, 1, 5, 60
446, 4, 6, 25
349, 7, 6, 0
371, 1, 1, 22
390, 0, 4, 18
478, 3, 4, 61
205, 4, 4, 40
369, 5, 0, 0
65, 1, 1, 12
3, 5, 3, 0
627, 1, 4, 30
500, 2, 3, 109
195, 2, 2, 28
394, 6, 6, 0
98, 3, 6, 29
308, 0, 6, 132
268, 4, 0, 0
111, 3, 1, 0
534, 5, 4, 9
624, 2, 4, 134
525, 5, 5, 167
302, 2, 5, 92
203, 6, 3, 0
568, 1, 1, 0
86, 0, 6, 1179
394, 3, 2, 0
23, 3, 4, 0
240, 5, 5, 44
476, 1, 6, 138
83, 7, 7, 6
37, 0, 2, 138
674, 1, 4, 66
323, 0, 3, 6
363, 7, 5, 0
1, 4, 6, 0
97, 4, 5, 54
623, 0, 1, 0
484, 2, 6, 109
124, 4, 6, 0
450, 7, 0, 0
186, 1, 1, 0
434, 3, 2, 20
497, 7, 5, 14
310, 4, 3, 98
60, 4, 4, 51
162, 7, 3, 0
475, 7, 7, 138
223, 5, 0, 0
627, 0, 5, 86
583, 2, 0, 0
47, 2, 2, 20
132, 5, 5, 42
19, 7, 1, 0
122, 3, 5, 17
360, 3, 5, 517
207, 3, 7, 33
200, 1, 3, 0
243, 5, 6, 17
288, 1, 4, 6
691, 1, 1, 0
672, 6, 2, 0
658, 4, 1, 0
228, 7, 1, 0
548, 3, 3, 89
136, 4, 7, 135
346, 4, 6, 0
253, 3, 0, 0
299, 1, 7, 0
150, 2, 6, 4
551, 3, 7, 25
623, 4, 5, 103
154, 1, 6, 73
603, 0, 1, 11
613, 4, 3, 11
504, 4, 7, 105
540, 6, 5, 9
24, 6, 1, 3
547, 3, 1, 0
658, 7, 5, 0
499, 7, 0, 0
375, 1, 2, 135
700, 1, 0, 22
350, 3, 4, 91
232, 5, 6, 13
402, 7, 4, 0
269, 5, 3, 0
213, 1, 1, 0
683, 4, 7, 0
713, 6, 2, 0
216, 0, 6, 47
477, 0, 4, 61
217, 4, 1, 0
327, 0, 0, 36
9, 0, 7, 169
367, 1, 7, 7
109, 7, 2, 0
447, 5, 5, 8
187, 4, 6, 19
637, 2, 0, 0
727, 4, 5, 2382
276, 6, 3, 0
522, 2, 2, 99
572, 3, 6, 377
174, 4, 4, 7
331, 2, 0, 0
25, 0, 7, 9
530, 1, 5, 190
668, 2, 2, 71
164, 6, 5, 23
290, 3, 5, 0
129, 2, 0, 0
52, 4, 5, 0
534, 6, 3, 0
330, 4, 5, 57
620, 1, 0, 0
630, 2, 4, 49
374, 3, 7, 28
649, 2, 3, 141
475, 0, 2, 21
43, 0, 3, 161
632, 7, 0, 0
539, 7, 4, 0
476, 1, 0, 0
480, 4, 6, 579
389, 5, 0, 0
625, 3, 5, 261
181, 4, 7, 4
141, 6, 0, 0
135, 4, 3, 11
299, 2, 1, 0
263, 1, 6, 62
701, 4, 4, 99
82, 7, 0, 0
654, 2, 2, 51
248, 5, 0, 0
22, 1, 1, 3
589, 1, 5, 166
535, 5, 7, 0
249, 5, 6, 0
313, 4, 3, 87
650, 1, 3, 122
433, 6, 5, 25
123, 3, 6, 7
411, 7, 5, 0
48, 1, 6, 19
379, 0, 3, 63
62, 6, 0, 0
361, 5, 2, 39
307, 5, 3, 9
473, 2, 4, 159
484, 1, 6, 59
583, 5, 3, 0
722, 5, 2, 281
611, 1, 4, 11
232, 2, 0, 0
467, 3, 2, 0
257, 7, 3, 5
702, 0, 5, 506
201, 0, 6, 0
381, 0, 6, 585
583, 3, 6, 34
192, 7, 1, 0
598, 1, 7, 203
463, 5, 4, 0
691, 3, 5, 0
450, 0, 2, 20
311, 6, 1, 9
641, 7, 2, 0
26, 1, 4, 3
106, 2, 6, 29
103, 2, 0, 4
543, 2, 1, 0
377, 6, 2, 0
368, 1, 3, 0
471, 2, 1, 8
706, 7, 2, 0
669, 7, 7, 39
362, 7, 4, 28
241, 4, 4, 58
568, 3, 7, 52
436, 7, 5, 0
541, 7, 4, 0
501, 0, 4, 59
191, 2, 1, 31
682, 7, 1, 0
82, 0, 7, 154
626, 2, 5, 134
687, 7, 5, 0
556, 1, 2, 42
515, 7, 4, 0
63, 1, 5, 286
132, 5, 7, 13
657, 4, 1, 0
608, 7, 5, 0
202, 7, 3, 5
498, 5, 6, 100
601, 6, 3, 0
589, 5, 2, 0
116, 1, 1, 0
560, 0, 7, 0
577, 5, 2, 54
616, 3, 7, 36
74, 3, 5, 28
39, 6, 3, 18
546, 5, 2, 15
379, 3, 0, 0
314, 2, 1, 0
87, 5, 6, 211
30, 2, 5, 0
631, 4, 5, 0
87, 3, 4, 126
499, 2, 0, 0
535, 0, 7, 0
120, 3, 1, 7
39, 3, 7, 49
365, 3, 0, 0
25, 3, 1, 6
540, 6, 0, 0
461, 2, 6, 56
69, 2, 3, 301
375, 6, 2, 7
714, 4, 1, 22
449, 1, 0, 0
688, 0, 5, 235
239, 4, 5, 21
88, 3, 3, 38
683, 6, 4, 21
252, 6, 4, 0
46, 4, 4, 32
699, 5, 1, 0
591, 6, 1, 0
363, 7, 1, 0
1, 3, 6, 3
516, 0, 2, 15
482, 3, 7, 45
122, 7, 4, 0
222, 7, 5, 0
42, 4, 5, 599
53, 4, 3, 9
607, 6, 2, 0
518, 1, 3, 152
179, 3, 1, 7
328, 3, 0, 0
169, 6, 0, 0
438, 4, 7, 20
612, 6, 6, 0
597, 2, 2, 54
597, 2, 3, 105
428, 4, 2, 144
437, 0, 6, 45
672, 0, 5, 749
596, 6, 3, 10
102, 2, 3, 17
503, 4, 5, 245
189, 1, 6, 24
484, 7, 1, 0
451, 7, 6, 20
608, 0, 0, 0
210, 6, 0, 0
468, 7, 2, 0
151, 6, 5, 0
581, 0, 3, 54
346, 3, 6, 0
266, 6, 7, 29
350, 5, 3, 6
86, 3, 7, 211
545, 3, 1, 25
426, 6, 3, 0
132, 7, 1, 0
241, 4, 6, 5
581, 6, 0, 0
533, 6, 1, 0
260, 6, 0, 0
97, 6, 1, 0
461, 1, 1, 13
471, 1, 7, 111
417, 6, 5, 7
180, 4, 1, 4
361, 4, 7, 35
276, 3, 5, 23
549, 0, 6, 439
225, 7, 5, 0
138, 6, 6, 63
257, 3, 5, 94
440, 6, 7, 20
445, 3, 7, 8
633, 7, 6, 0
564, 2, 3, 16
608, 0, 1, 0
109, 5, 5, 20
627, 3, 2, 19
176, 3, 4, 0
651, 1, 7, 71
543, 6, 1, 0
494, 5, 4, 72
219, 2, 3, 8
400, 3, 7, 60
692, 4, 0, 0
332, 1, 5, 103
727, 5, 5, 826
7, 0, 2, 3
95, 5, 7, 26
9, 5, 3, 33
621, 0, 5, 92
629, 1, 6, 127
405, 0, 7, 484
148, 3, 3, 0
642, 1, 6, 67
599, 4, 4, 203
512, 7, 0, 0
318, 1, 1, 0
368, 6, 0, 0
499, 3, 2, 0
70, 2, 0, 3
275, 3, 4, 5
100, 5, 0, 0
480, 2, 2, 72
83, 4, 3, 83
482, 2, 7, 59
28, 5, 5, 0
332, 6, 7, 16
238, 4, 5, 37
274, 6, 4, 9
263, 7, 3, 0
564, 3, 1, 0
14, 3, 7, 30
608, 1, 0, 0
198, 3, 6, 0
102, 3, 3, 0
240, 2, 3, 27
386, 3, 2, 18
566, 4, 3, 32
53, 6, 0, 0
705, 4, 3, 35
36, 7, 3, 0
597, 4, 3, 98
682, 6, 6, 0
729, 2, 3, 163
344, 7, 4, 0
403, 3, 5, 197
131, 5, 2, 0
58, 7, 5, 0
633, 0, 0, 11
656, 7, 3, 0
108, 3, 2, 6
126, 0, 4, 0
423, 2, 3, 94
79, 0, 0, 0
722, 4, 3, 45
659, 4, 5, 51
328, 3, 6, 103
499, 2, 2, 36
602, 6, 3, 0
335, 4, 1, 6
219, 3, 3, 55
154, 5, 7, 153
198, 4, 5, 0
333, 5, 7, 57
527, 1, 7, 152
624, 6, 6, 78
144, 2, 0, 0
590, 6, 0, 0
229, 1, 7, 8
247, 3, 0, 0
387, 0, 4, 53
500, 6, 6, 22
627, 3, 5, 127
484, 5, 2, 14
399, 2, 6, 149
347, 5, 5, 6
190, 5, 1, 0
229, 3, 5, 8
155, 6, 1, 0
385, 5, 0, 0
199, 5, 4, 0
46, 0, 2, 11
526, 1, 0, 9
586, 7, 7, 0
59, 1, 4, 126
180, 1, 7, 7
560, 1, 7, 0
613, 0, 0, 0
145, 7, 0, 0
731, 1, 4, 73
411, 5, 4, 43
621, 5, 3, 18
384, 0, 7, 387
491, 1, 3, 8
693, 7, 6, 12
81, 6, 6, 69
501, 6, 3, 8
499, 5, 7, 72
457, 3, 3, 27
176, 5, 3, 0
708, 1, 5, 56
603, 0, 2, 46
27, 6, 6, 3
349, 3, 5, 64
239, 3, 1, 8
353, 6, 3, 27
1, 6, 2, 0
472, 4, 3, 21
272, 2, 5, 0
613, 1, 4, 18
282, 2, 0, 0
125, 0, 1, 0
175, 6, 2, 0
267, 5, 6, 65
312, 5, 7, 71
127, 5, 3, 4
76, 5, 6, 4
647, 1, 6, 127
105, 4, 5, 20
120, 2, 3, 35
593, 2, 0, 0
521, 6, 0, 0
392, 3, 1, 0
274, 1, 6, 38
640, 3, 5, 67
485, 3, 7, 8
428, 4, 1, 7
303, 1, 1, 19
276, 1, 7, 5
643, 7, 5, 19
269, 2, 3, 14
681, 0, 0, 0
579, 4, 3, 71
473, 7, 7, 0
677, 1, 7, 86
132, 7, 3, 0
715, 2, 0, 0
80, 0, 1, 4
67, 2, 3, 147
182, 2, 0, 0
191, 4, 3, 34
593, 7, 1, 0
163, 0, 7, 841
84, 0, 0, 12
337, 6, 2, 0
552, 4, 1, 26
88, 5, 2, 0
593, 5, 2, 0
37, 6, 3, 9
234, 6, 7, 13
320, 2, 2, 0
510, 2, 1, 0
421, 6, 5, 7
238, 7, 2, 0
219, 7, 4, 0
524, 2, 5, 161
672, 1, 3, 161
439, 4, 6, 25
654, 7, 4, 0
